datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude (degrees_east),maxLongitude (degrees_east),longitudeSpacing (degrees_east),minLatitude (degrees_north),maxLatitude (degrees_north),latitudeSpacing (degrees_north),minAltitude (m),maxAltitude (m),minTime (UTC),maxTime (UTC),timeSpacing (seconds),griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_1050m,public,"Department of Geosciences and MARUM, Universit\u00c3\u00a4t Bremen",grid,TimeSeries,EDDGridFromErddap,"Sediment-Trap, OS ESTOC 1998 D SEDIMENT TRAP CI 8 1050m (OceanSITES ESTOC in-situ data.), 1997",,,,,,,,,1997-10-05T00:00:00Z,1997-11-03T00:00:00Z,835200.0,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_1050m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_1050m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_1050m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/Sediment-Trap/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_1050m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_1050m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_1050m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_3060m,public,"Department of Geosciences and MARUM, Universit\u00c3\u00a4t Bremen",grid,TimeSeries,EDDGridFromErddap,"Sediment-Trap, OS ESTOC 1998 D SEDIMENT TRAP CI 8 3060m (OceanSITES ESTOC in-situ data.)",,,,,,,,,1997-10-05T00:00:00Z,1998-03-06T00:00:00Z,820800.0,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_3060m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_3060m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_3060m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/Sediment-Trap/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_3060m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_3060m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_3060m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_750m,public,"Department of Geosciences and MARUM, Universit\u00c3\u00a4t Bremen",grid,TimeSeries,EDDGridFromErddap,"Sediment-Trap, OS ESTOC 1998 D SEDIMENT TRAP CI 8 750m (OceanSITES ESTOC in-situ data.)",,,,,,,,,1997-10-05T00:00:00Z,1998-03-06T00:00:00Z,820800.0,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_750m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_750m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_750m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/Sediment-Trap/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_750m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_750m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_8_750m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_9_3060m,public,"Department of Geosciences and MARUM, Universit\u00c3\u00a4t Bremen",grid,TimeSeries,EDDGridFromErddap,"Sediment-Trap, OS ESTOC 1998 D SEDIMENT TRAP CI 9 3060m (OceanSITES ESTOC in-situ data.)",,,,,,,,,1998-03-26T00:00:00Z,1998-09-22T00:00:00Z,818526.3157894737,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_9_3060m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_9_3060m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_9_3060m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/Sediment-Trap/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_9_3060m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_9_3060m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_1998_D_SEDIMENT_TRAP_CI_9_3060m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_1050m,public,"Department of Geosciences and MARUM, Universit\u00c3\u00a4t Bremen",grid,TimeSeries,EDDGridFromErddap,"Sediment-Trap, OS ESTOC 1999 D SEDIMENT TRAP CI 10 1050m (OceanSITES ESTOC in-situ data.)",,,,,,,,,1998-10-03T00:00:00Z,1999-04-28T00:00:00Z,941305.2631578948,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_1050m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_1050m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_1050m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/Sediment-Trap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_1050m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_1050m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_1050m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_3060m,public,"Department of Geosciences and MARUM, Universit\u00c3\u00a4t Bremen",grid,TimeSeries,EDDGridFromErddap,"Sediment-Trap, OS ESTOC 1999 D SEDIMENT TRAP CI 10 3060m (OceanSITES ESTOC in-situ data.)",,,,,,,,,1998-10-03T00:00:00Z,1999-04-28T00:00:00Z,941305.2631578948,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_3060m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_3060m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_3060m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/Sediment-Trap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_3060m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_3060m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_3060m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_750m,public,"Department of Geosciences and MARUM, Universit\u00c3\u00a4t Bremen",grid,TimeSeries,EDDGridFromErddap,"Sediment-Trap, OS ESTOC 1999 D SEDIMENT TRAP CI 10 750m (OceanSITES ESTOC in-situ data.)",,,,,,,,,1998-10-03T00:00:00Z,1999-04-28T00:00:00Z,941305.2631578948,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_750m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_750m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_750m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/Sediment-Trap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_750m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_750m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_10_750m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_11_750m,public,"Department of Geosciences and MARUM, Universit\u00c3\u00a4t Bremen",grid,TimeSeries,EDDGridFromErddap,"Sediment-Trap, OS ESTOC 1999 D SEDIMENT TRAP CI 11 750m (OceanSITES ESTOC in-situ data.)",,,,,,,,,1999-06-01T00:00:00Z,1999-10-25T00:00:00Z,840960.0,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_11_750m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_11_750m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_11_750m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/Sediment-Trap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_11_750m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_11_750m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_11_750m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_12_1050m,public,"Department of Geosciences and MARUM, Universit\u00c3\u00a4t Bremen",grid,TimeSeries,EDDGridFromErddap,"Sediment-Trap, OS ESTOC 1999 D SEDIMENT TRAP CI 12 1050m (OceanSITES ESTOC in-situ data.)",,,,,,,,,1999-11-08T00:00:00Z,1999-12-28T00:00:00Z,864000.0,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_12_1050m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_12_1050m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_12_1050m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/Sediment-Trap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_12_1050m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_12_1050m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_12_1050m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_12_3060m,public,"Department of Geosciences and MARUM, Universit\u00c3\u00a4t Bremen",grid,TimeSeries,EDDGridFromErddap,"Sediment-Trap, OS ESTOC 1999 D SEDIMENT TRAP CI 12 3060m (OceanSITES ESTOC in-situ data.)",,,,,,,,,1999-02-20T00:00:00Z,1999-04-09T00:00:00Z,829440.0,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_12_3060m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_12_3060m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_12_3060m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/Sediment-Trap/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_12_3060m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_12_3060m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_1999_D_SEDIMENT_TRAP_CI_12_3060m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_1050m,public,"Department of Geosciences and MARUM, Universit\u00c3\u00a4t Bremen",grid,TimeSeries,EDDGridFromErddap,"Sediment-Trap, OS ESTOC 2000 D SEDIMENT TRAP CI 13 1050m (OceanSITES ESTOC in-situ data.)",,,,,,,,,2000-03-28T00:00:00Z,2000-04-16T00:00:00Z,1641600.0,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_1050m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_1050m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_1050m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/Sediment-Trap/OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_1050m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_1050m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_1050m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_3060m,public,"Department of Geosciences and MARUM, Universit\u00c3\u00a4t Bremen",grid,TimeSeries,EDDGridFromErddap,"Sediment-Trap, OS ESTOC 2000 D SEDIMENT TRAP CI 13 3060m (OceanSITES ESTOC in-situ data.)",,,,,,,,,2000-03-28T00:00:00Z,2001-03-05T00:00:00Z,1641600.0,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_3060m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_3060m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_3060m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/Sediment-Trap/OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_3060m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_3060m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_3060m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_750m,public,"Department of Geosciences and MARUM, Universit\u00c3\u00a4t Bremen",grid,TimeSeries,EDDGridFromErddap,"Sediment-Trap, OS ESTOC 2000 D SEDIMENT TRAP CI 13 750m (OceanSITES ESTOC in-situ data.)",,,,,,,,,2000-03-28T00:00:00Z,2001-03-05T00:00:00Z,1641600.0,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_750m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_750m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_750m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/Sediment-Trap/OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_750m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_750m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_2000_D_SEDIMENT_TRAP_CI_13_750m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_2001_D_SEDIMENT_TRAP_CI_14_1050m,public,"Department of Geosciences and MARUM, Universit\u00c3\u00a4t Bremen",grid,TimeSeries,EDDGridFromErddap,"Sediment-Trap, OS ESTOC 2001 D SEDIMENT TRAP CI 14 1050m (OceanSITES ESTOC in-situ data.)",,,,,,,,,2001-03-23T00:00:00Z,2002-03-23T00:00:00Z,1659789.4736842106,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2001_D_SEDIMENT_TRAP_CI_14_1050m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2001_D_SEDIMENT_TRAP_CI_14_1050m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_2001_D_SEDIMENT_TRAP_CI_14_1050m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/Sediment-Trap/OS_ESTOC_2001_D_SEDIMENT_TRAP_CI_14_1050m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_2001_D_SEDIMENT_TRAP_CI_14_1050m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_2001_D_SEDIMENT_TRAP_CI_14_1050m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
OS_ESTOC_2001_D_SEDIMENT_TRAP_CI_14_3060m,public,"Department of Geosciences and MARUM, Universit\u00c3\u00a4t Bremen",grid,TimeSeries,EDDGridFromErddap,"Sediment-Trap, OS ESTOC 2001 D SEDIMENT TRAP CI 14 3060m (OceanSITES ESTOC in-situ data.)",,,,,,,,,2001-03-23T00:00:00Z,2002-03-23T00:00:00Z,1659789.4736842106,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2001_D_SEDIMENT_TRAP_CI_14_3060m,,,https://erddap.emso.eu/erddap/griddap/OS_ESTOC_2001_D_SEDIMENT_TRAP_CI_14_3060m.graph,,,,,,,https://erddap.emso.eu/erddap/info/OS_ESTOC_2001_D_SEDIMENT_TRAP_CI_14_3060m/index,http://data.plocan.eu/thredds/dodsC/estoc/mooring-watercolumn/Sediment-Trap/OS_ESTOC_2001_D_SEDIMENT_TRAP_CI_14_3060m.nc,http://data.plocan.eu/thredds/PLOCAN-Observatory_Data-Policy_v2.pdf,https://erddap.emso.eu/erddap/rss/OS_ESTOC_2001_D_SEDIMENT_TRAP_CI_14_3060m.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=OS_ESTOC_2001_D_SEDIMENT_TRAP_CI_14_3060m&showErrors=false&email=,,,"OceanSITES ESTOC in-situ data. The European Station forTime-series in the Ocean, Canary Islands (ESTOC) is a sustained and multidisciplinary observatory located at the east central North Atlantic. The ESTOC goal is the creation of an Eulerian long time series on an inter- and multidisciplinary basis in order to monitor and help understand oceanic long-term variability in the North Atlantic subtropical gyre. ESTOC is providing hydrographic and biogeochemical time-series datasets from 1994. Activities include a ship-based observation program (observations of physical, chemical and biological parameters) and one moored structure with meteorological and oceanic surface observations, as well as in the water column."
